entity_id,country,region,sub_region,unit,latitude,longitude,altitude,address_1,address_2
1469278379855038070,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.83492216841582,107.99039955260976,374.0,"Thôn Bình Hoà, xã Ea mnag, C? Mgar, ??k L?k",
1469278379855038552,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.79100673740058,107.94780791747192,288.0,"Thôn 3, Tân Hòa, Buôn ?ôn, ??k L?k",
1469278379855038690,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.7569455,107.9511233,305.0,"Thôn EM Tha 1A, xã Ea Nuôi, H. Buôn ?ôn, ??k L?k",
1469278379855037403,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.65296068975018,108.17027963707984,545.0,"Thôn 14, Ea Ktur, C? Kuin, ??k L?k",-
1469278379855038672,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,37.42796133580664,-122.0857497,372.0,"tán hoà, buôn ?ôn daklak",-
1469278379855037409,Vietnam,??k L?k,Cu Kuin,,,,467.0,-,-
1469278379855037416,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.6581652,108.1714725,509.0,"??i 8 , thôn 5 m?i, Ea Ktur, C? Kuin, ??k L?k",
1469278379855037520,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.64632,108.172768,516.0,"Buôn Jung A, Ea Ktur, C? Kuin, ??k L?k","buôn jung a, ea ktur, c? kuin, ??k l?k"
1469278379855037251,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.62134,108.159447,507.0,"Thôn 12, Ea Ktur, C? Kuin, ??k L?k",
1469278379855040589,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.76689535353869,107.96351292502048,402.0,Thôn 15 eabar buôn dôn,
1469278379855036998,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.59231,108.10614,468.0,"Ea Tiêu, C? Kuin, ??k L?k","ea tiêu, c? kuin, ??k l?k"
1469278379854782610,Vietnam,,,,,,,,
1469278379855039342,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.81658902690534,107.93478268754431,215.0,"??i Cày, Tân Hòa, Buôn ?ôn, ??k L?k",
1469278379855037024,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.5812767,108.1034922,482.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855039320,Vietnam,??k L?k,Buon Don,Nestlé Vietnam - Receiving Station Dak Lak,12.7926369,107.8957681,314.0,"Thôn 15, Tân Hòa, Buôn ?ôn, ??k L?k",
1469278379855036851,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,,,457.0,,buôn ebung
1469278379855036956,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.58598,108.096481,482.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855012202,Vietnam,Gia Lai,Ia Grai,Nestlé Vietnam - Receiving Station Gia Lai,12.9598793,108.015525,611.0,"Thôn P?ng Gol, Ia B?, Ia Grai",98
1469278379855037391,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.65011,108.168968,526.0,"Thôn 14, Ea Ktur, C? Kuin, ??k L?k",-
1469278379854640502,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,12.690880272833,108.04898629571724,1004.0,"Hàng H?i, Gung Ré, Di Linh",Hàng H?i
1469278379854640527,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,11.56346,108.080368,995.0,"Hàng H?i, Gung Ré, Di Linh",Hàng H?i
1469278379855013741,Vietnam,Gia Lai,Ia Grai,Nestlé Vietnam - Receiving Station Gia Lai,14.105415,107.892418,618.0,"Thôn Ninh ??c, Ngh?a Hòa, Ch? P?h",-
1469278379855039900,Vietnam,??k L?k,Buon Ma Thuot,Nestlé Vietnam - Receiving Station Dak Lak,12.9598632,108.0156279,176.0,"C? Êbông, Ea Kao, BMT, ??k L?k",hsjs
1469278379855040542,Vietnam,,,,,,,,
1469278379855004500,Vietnam,,,,,,,,
1469278379855004491,Vietnam,,,,,,,,
1469278379854641314,Vietnam,Lâm ??ng,Di Linh,Nestlé Vietnam - Receiving Station Lam Dong,12.6892083,108.0491476,502.0,"TDP Ka Ming, TT Di Linh, Di Linh",TDP Ka Ming
1469278379855036603,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.6124872,108.1048415,479.0,"Xã Ea Tiêu, C? Kuin, ??k L?k",-
1469278379855037069,Vietnam,,,,,,,,
1469278379855037183,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.57832,108.11995,523.0,"Buôn chi?t ,Ea Tiêu, C? Kuin, ??k L?k",
1469278379855037071,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.57543,108.13481,474.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855036960,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.58415223732567,108.11372374600673,504.92,"Ea Tiêu, C? Kuin, ??k L?k",-
1469278379855036789,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.59288105183522,108.09269967499011,467.77,"Ea Tiêu, C? Kuin, ??k L?k",-
1469278379855037002,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.59238843470779,108.09489062646573,485.37,"??i 6, ea tiêu, c?kuin, ??k l?k",-
1469278379855036719,Vietnam,??k L?k,Cu Kuin,Nestlé Vietnam - Receiving Station Dak Lak,12.57646,108.11401,496.0,"Ea Tiêu, C? Kuin, ??k L?k",
1469278379855036643,Vietnam,,,,,,,,
1469278379855009751,Vietnam,Gia Lai,Ia Grai,Nestlé Vietnam - Receiving Station Gia Lai,13.94270382822858,107.81513932171072,485.0,"Xa Ia puêch, ia grai",
1469278379855004455,Vietnam,Gia Lai,Chu Prong,Nestlé Vietnam - Receiving Station Gia Lai,12.68109025982643,108.03632319375292,447.89,"Thôn 1, Th?ng H?ng, Ch? Prông",-
1469278379855004533,Vietnam,,,,,,,,
1469278379855040784,Vietnam,??k L?k,Cu Mgar,Nestlé Vietnam - Receiving Station Dak Lak,12.8472205996633,108.02171090627836,387.0,"Thôn 6, C? Mgar, C? Mgar, ??k L?k",
1469278379855004487,Vietnam,,,,,,,,
1469278379855038127,Vietnam,,,,,,,,
1469278379855004451,Vietnam,,,,,,,,
1469278379854782766,Vietnam,,,,,,,,
